,X,Condition,Price,Model_Year,Mileage,Exterior_Color,Make,Type,Feedback_Perc,N_Reviews,Seller_Status,Auction,Buy_Now,num_pos_words,uses_excl,all_caps,has_warranty,review_polarity,review_positivity
181,181,Used,44613.92,2017,2280,white,Harley-Davidson,Touring,100,1016,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
182,182,Used,4833.72,2003,41257,other,Harley-Davidson,Touring,9.1,218,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
183,183,Used,15741.1,2007,8912,red,Harley-Davidson,Cruiser,100,297819,other,FALSE,TRUE,3,FALSE,FALSE,TRUE,0.321590909,0.738636364
184,184,Used,15236.81,2016,8381,red,Harley-Davidson,Cruiser,100,8458,other,TRUE,TRUE,1,FALSE,TRUE,TRUE,1,1
185,185,Used,4531.64,2009,4750,black,Harley-Davidson,Other,100,19,Private Seller,FALSE,TRUE,2,FALSE,FALSE,FALSE,0.738333333,0.955
186,186,Used,32214.66,1940,3409,black,Harley-Davidson,Sport Bike,100,1146,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
187,187,Used,5452.93,2005,29956,blue,Harley-Davidson,Cruiser,9.1,218,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
188,188,Used,38646.49,2017,1490,black,Harley-Davidson,Touring,100,1016,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
189,189,Used,13086.97,2009,16361,red,Harley-Davidson,Touring,100,160,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
190,190,Used,6234,1981,100,white,Honda,Café Racer,100,778,Private Seller,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
191,191,Used,33863.01,2015,3059,black,Harley-Davidson,Touring,100,762,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0.177777778,0.544444444
192,192,Used,39401.56,2015,1690,black,Harley-Davidson,Touring,100,1016,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
193,193,Used,8508.93,2016,450,black,Harley-Davidson,Cruiser,100,59,other,TRUE,FALSE,0,FALSE,FALSE,TRUE,0.6,0.9
194,194,Used,3263.05,2014,5402,green,Harley-Davidson,Touring,100,117,other,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
195,195,Used,25661.04,2016,2200,black,Harley-Davidson,Touring,100,17,Private Seller,FALSE,TRUE,1,FALSE,FALSE,TRUE,0,0
196,196,Used,5256.35,2006,39701,blue,Harley-Davidson,Touring,9.8,3280,other,FALSE,TRUE,1,FALSE,FALSE,FALSE,0.354166667,0.620833333
197,197,Used,24698.64,2006,13843,other,Harley-Davidson,Other,100,238,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
198,198,Used,3229.36,2006,54329,other,Harley-Davidson,Touring,9.8,3280,other,TRUE,FALSE,1,FALSE,FALSE,FALSE,0.354166667,0.620833333
199,199,Used,7969.24,2012,3117,black,Harley-Davidson,Standard,100,446,Private Seller,FALSE,TRUE,2,FALSE,FALSE,FALSE,0.244444444,0.566666667
200,200,New,64548,2017,0,red,Honda,Touring,100,1645,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
201,201,Used,38805.34,2000,111111,other,Harley-Davidson,Other,9.8,3280,other,FALSE,TRUE,0,TRUE,FALSE,FALSE,0,1
202,202,Used,37302.73,2013,7530,yellow,Harley-Davidson,Touring,100,37,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
203,203,Used,37302.73,2013,7530,yellow,Harley-Davidson,Touring,100,37,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
204,204,Used,14837.69,2016,11245,black,Harley-Davidson,Cruiser,100,297819,other,FALSE,TRUE,2,FALSE,FALSE,TRUE,0.925,1
205,205,Used,7024.89,2010,23471,black,Harley-Davidson,Touring,100,98,Private Seller,TRUE,TRUE,0,FALSE,FALSE,FALSE,0.8,0.75
206,206,Used,6590.41,2015,15647,black,Harley-Davidson,Other,100,866,Private Seller,FALSE,TRUE,1,FALSE,FALSE,TRUE,1,1
207,207,Used,13738.2,2003,2584,white,Harley-Davidson,Touring,100,170,Private Seller,FALSE,TRUE,1,FALSE,FALSE,FALSE,0.136363636,0.454545455
208,208,Used,10768.15,2007,26500,black,Honda,Touring,100,2,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
209,209,New,122.3,2015,100,black,Harley-Davidson,Touring,100,6,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
210,210,Used,44613.92,2017,2280,white,Harley-Davidson,Touring,100,1016,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
211,211,Used,3853.32,2008,54101,other,Harley-Davidson,Standard,9.8,3280,other,TRUE,FALSE,1,FALSE,FALSE,FALSE,0.354166667,0.620833333
212,212,Used,15219,2006,54170,red,Harley-Davidson,Touring,96,210,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
213,213,Used,52618.29,2017,1770,other,Harley-Davidson,Touring,100,1016,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
214,214,Used,14053.13,2016,10189,blue,Harley-Davidson,Cruiser,100,297819,other,FALSE,TRUE,2,FALSE,FALSE,TRUE,0.925,1
215,215,Used,5742.55,2005,38265,blue,Harley-Davidson,Other,100,240,Owner,TRUE,TRUE,0,FALSE,FALSE,FALSE,0.8,0.75
216,216,Used,863.88,1985,15607,blue,Honda,Sport Bike,100,204,Owner,TRUE,TRUE,2,FALSE,FALSE,FALSE,0.357954545,0.463636364
217,217,Used,10580.44,2001,2999,yellow,Harley-Davidson,Touring,96,278,Private Seller,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
218,218,Used,21028.18,2016,7956,black,Harley-Davidson,Touring,100,312,Private Seller,TRUE,TRUE,0,FALSE,FALSE,TRUE,0,0
219,219,Used,3039.74,2006,20400,red,Harley-Davidson,Touring,100,61,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,-0.25,0.4
220,220,Used,9766.87,2008,1.00E+05,other,Harley-Davidson,Cruiser,100,532,Private Seller,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
221,221,Used,42602.63,2016,1795,red,Harley-Davidson,Touring,100,1016,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
222,222,Used,4326.43,2015,1050,black,Harley-Davidson,Standard,100,98,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
223,223,Used,2311.07,1972,1795,blue,BMW,Other,6.3,228,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
224,224,Used,30942.98,2016,1812,black,Harley-Davidson,Cruiser,100,56,Private Seller,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
225,225,Used,23851.27,2017,8621,black,Harley-Davidson,Touring,100,2,other,FALSE,TRUE,1,TRUE,FALSE,TRUE,0.185333333,0.561333333
226,226,Used,2648.1,2015,12000,grey,Harley-Davidson,Cruiser,100,942,Private Seller,TRUE,FALSE,0,TRUE,FALSE,TRUE,-0.347222222,0.644444444
227,227,Used,13410.5,2003,69553,black,Harley-Davidson,Cruiser,96,210,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
228,228,Used,10116.53,2008,14000,white,Harley-Davidson,Touring,100,775,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
229,229,Used,12534.74,2008,16748,black,Harley-Davidson,Other,100,611,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
230,230,Used,3163.08,2002,44000,other,Harley-Davidson,Standard,100,498,Private Seller,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
231,231,Used,794.87,2013,13000,red,Harley-Davidson,Touring,100,232,Private Seller,TRUE,TRUE,0,FALSE,FALSE,TRUE,0,0
232,232,Used,4822.53,1996,40600,green,Harley-Davidson,Touring,100,342,Private Seller,TRUE,FALSE,3,FALSE,FALSE,FALSE,0.4,0.533333333
233,233,Used,21270.57,2008,19998,blue,Harley-Davidson,Custom,100,1,other,FALSE,TRUE,3,FALSE,FALSE,FALSE,0.476666667,0.91
234,234,Used,1313.78,2002,33000,black,Honda,Cruiser,100,247,Private Seller,TRUE,FALSE,2,FALSE,FALSE,FALSE,0.476666667,0.91
235,235,Used,39368.41,2016,1835,orange,Harley-Davidson,Touring,100,1016,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
236,236,Used,2775.92,2005,99546,black,Harley-Davidson,Touring,100,22,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
237,237,Used,32920.67,2016,2000,black,Harley-Davidson,Touring,100,36,Private Seller,TRUE,FALSE,0,FALSE,FALSE,TRUE,0,0
238,238,Used,71410.44,2015,5200,green,Harley-Davidson,Touring,100,266,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
239,239,Used,4676.69,2010,18561,black,Harley-Davidson,Touring,2.3,175,Private Seller,FALSE,TRUE,1,FALSE,FALSE,FALSE,1,1
240,240,Used,19033.71,2009,8338,black,Harley-Davidson,Touring,100,253,other,TRUE,TRUE,1,FALSE,FALSE,FALSE,0,0
241,241,Used,6468.35,2004,22370,yellow,BMW,Sport Bike,100,12,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
242,242,Used,21270.57,2008,19998,blue,Harley-Davidson,Custom,100,1,other,FALSE,TRUE,3,FALSE,FALSE,FALSE,0.476666667,0.91
243,243,Used,1322.5,1975,10523,red,Honda,Sport Bike,100,538,Private Seller,TRUE,FALSE,2,TRUE,FALSE,FALSE,1,1
244,244,Used,39368.41,2016,1835,orange,Harley-Davidson,Touring,100,1016,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
245,245,Used,8899.37,2007,16000,blue,Harley-Davidson,Cruiser,100,1082,Private Seller,TRUE,FALSE,1,FALSE,FALSE,FALSE,0.468181818,0.602272727
246,246,Used,2775.92,2005,99546,black,Harley-Davidson,Touring,100,22,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
247,247,Used,8022.15,1999,27095,blue,Harley-Davidson,Standard,9.8,3280,other,FALSE,TRUE,1,FALSE,FALSE,FALSE,0.354166667,0.620833333
248,248,Used,32920.67,2016,2000,black,Harley-Davidson,Touring,100,36,Private Seller,TRUE,FALSE,0,FALSE,FALSE,TRUE,0,0
249,249,Used,71410.44,2015,5200,green,Harley-Davidson,Touring,100,266,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
250,250,Used,4676.69,2010,18561,black,Harley-Davidson,Touring,2.3,175,Private Seller,FALSE,TRUE,1,FALSE,FALSE,FALSE,1,1
251,251,Used,19033.71,2009,8338,black,Harley-Davidson,Touring,100,253,other,TRUE,TRUE,1,FALSE,FALSE,FALSE,0,0
252,252,Used,7316.88,2005,8400,white,Harley-Davidson,Touring,100,2261,Private Seller,TRUE,FALSE,1,FALSE,FALSE,FALSE,0.333333333,0.5
253,253,Used,1600.15,1979,99999,black,Kawasaki,Standard,9.9,42714,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
254,254,Used,9428.68,1999,37500,other,Harley-Davidson,Cruiser,100,322,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
255,255,Used,5762.56,2000,41906,red,Harley-Davidson,Touring,100,1405,other,TRUE,FALSE,2,FALSE,FALSE,FALSE,0.510714286,0.714285714
256,256,Used,16947.08,2015,19767,black,Harley-Davidson,Touring,100,7,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
257,257,Used,19033.9,2016,2310,other,Harley-Davidson,Touring,9.8,3280,other,FALSE,TRUE,1,FALSE,FALSE,FALSE,0.435833333,0.685833333
258,258,New,19800,2017,1,grey,BMW,Naked,100,446,other,TRUE,FALSE,0,FALSE,FALSE,TRUE,0,0
259,259,Used,4728.19,2006,13475,other,Harley-Davidson,Cruiser,7.6,600,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0.45,0.475
260,260,Used,11759.34,2008,7197,black,Harley-Davidson,Cruiser,100,297819,other,FALSE,TRUE,2,FALSE,FALSE,TRUE,0.209090909,0.676136364
261,261,Used,4806.31,2006,19000,white,Harley-Davidson,Touring,100,254,Private Seller,TRUE,FALSE,1,FALSE,TRUE,FALSE,1,1
262,262,Used,23559.8,2016,750,grey,Harley-Davidson,Cruiser,100,560,Private Seller,TRUE,FALSE,0,FALSE,FALSE,TRUE,0,0
263,263,Used,38485.05,2015,7530,yellow,Harley-Davidson,Touring,100,1016,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
264,264,New,64548,2017,0,red,Honda,Touring,100,1645,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
265,265,Used,7690.07,2008,26723,blue,Harley-Davidson,Touring,100,99,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
266,266,New,10290.34,2017,0,other,Yamaha,Touring,9.2,5605,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
267,267,Used,15464.64,2011,20663,black,Harley-Davidson,Touring,100,238,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
268,268,Used,3422.36,2005,61140,blue,Harley-Davidson,Standard,9.8,3280,other,TRUE,FALSE,1,FALSE,FALSE,FALSE,0.354166667,0.620833333
269,269,Used,11892.46,2012,8000,black,Harley-Davidson,Touring,100,86,Private Seller,TRUE,FALSE,1,FALSE,FALSE,FALSE,1,1
270,270,Used,17.94,2014,5464,white,Harley-Davidson,Cruiser,100,117,other,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
271,271,New,16105,2018,10,white,BMW,Standard,100,12,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
272,272,Used,8717.04,2016,3281,green,Harley-Davidson,Cruiser,100,29,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
273,273,Used,4236.89,2003,47132,black,Harley-Davidson,Touring,100,1028,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
274,274,Used,4817.53,2000,18900,red,Harley-Davidson,Touring,100,62,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
275,275,Used,4028.25,2009,14405,black,Harley-Davidson,Cruiser,9.1,218,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
276,276,Used,2583.38,1984,15560,black,Kawasaki,Sport Bike,100,248,Private Seller,TRUE,FALSE,2,FALSE,FALSE,FALSE,0.5,0.65
277,277,Used,48744.16,2016,4140,other,Harley-Davidson,Touring,100,1016,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
278,278,New,10290.34,2017,0,other,Yamaha,Touring,9.2,5605,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
279,279,Used,17071.87,2016,5500,black,Harley-Davidson,Cruiser,100,251,Private Seller,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
280,280,Used,24655.11,2014,7251,white,Harley-Davidson,Touring,100,253,other,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
281,281,Used,16371.75,2006,36865,white,Harley-Davidson,Other,100,347,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
282,282,Used,54794.2,2013,6500,green,Harley-Davidson,Touring,100,907,Private Seller,FALSE,TRUE,1,FALSE,TRUE,FALSE,0,0
283,283,Used,7602.95,2014,9000,black,Harley-Davidson,Touring,100,15,Private Seller,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
284,284,Used,30699.9,2013,10001,black,Harley-Davidson,Touring,100,46,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
285,285,Used,33577.15,2016,3247,black,Harley-Davidson,Touring,100,306,Private Seller,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
286,286,Used,4028.25,2009,14405,black,Harley-Davidson,Cruiser,9.1,218,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
287,287,Used,15.62,2007,66748,other,Harley-Davidson,Touring,100,1405,other,TRUE,TRUE,1,FALSE,FALSE,FALSE,0.3875,0.75
288,288,Used,6752.96,2007,27000,red,Harley-Davidson,Touring,100,252,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
289,289,Used,12479.57,2016,14090,black,Harley-Davidson,Cruiser,100,297819,other,FALSE,TRUE,2,FALSE,FALSE,TRUE,0.925,1
290,290,Used,15160.66,2015,1135,black,Harley-Davidson,Cruiser,100,416,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
291,291,Used,26140.6,2016,10300,black,BMW,Other,100,275,Private Seller,TRUE,FALSE,0,FALSE,FALSE,TRUE,0,0
292,292,Used,5953.52,2012,5700,yellow,Harley-Davidson,Touring,100,784,Private Seller,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
293,293,Used,2154.4,2004,50461,green,Kawasaki,Touring,9.7,18108,other,FALSE,TRUE,1,FALSE,FALSE,FALSE,0.51,0.583333333
294,294,Used,7935.88,2012,4500,red,Harley-Davidson,Cruiser,100,72,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
295,295,Used,12544.11,2005,3600,red,Harley-Davidson,Standard,100,140,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
296,296,Used,3946.74,2009,5202,black,Harley-Davidson,Cruiser,100,225,Private Seller,TRUE,FALSE,2,FALSE,FALSE,FALSE,0.316666667,0.783333333
297,297,Used,11338.85,2011,7440,black,Harley-Davidson,Touring,100,253,other,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
298,298,Used,5846.93,2006,19066,black,Harley-Davidson,Touring,100,2452,Private Seller,TRUE,FALSE,3,TRUE,FALSE,FALSE,1,1
299,299,New,15124.79,2017,250,other,BMW,Dual-Purpose,100,446,other,TRUE,FALSE,0,FALSE,FALSE,TRUE,0,0
300,300,Used,863.88,1985,15607,blue,Honda,Sport Bike,100,204,Owner,TRUE,TRUE,2,FALSE,FALSE,FALSE,0.357954545,0.463636364
301,301,Used,15844.51,2009,7700,red,Harley-Davidson,Touring,100,383,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
302,302,Used,21666.59,2016,9663,black,Harley-Davidson,Cruiser,100,297819,other,FALSE,TRUE,2,FALSE,FALSE,TRUE,0.493181818,0.727272727
303,303,Used,15725.02,2016,1876,blue,BMW,Touring,100,1162,other,FALSE,TRUE,1,FALSE,FALSE,TRUE,0.91,0.78
304,304,Used,15581.53,2006,42054,black,Harley-Davidson,Touring,96,210,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
305,305,New,15884,2017,10,white,BMW,Standard,100,12,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
306,306,Used,9802.92,2012,6051,black,Harley-Davidson,Cruiser,100,583,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
307,307,Used,9957.82,2006,3850,blue,Harley-Davidson,Touring,100,204,Private Seller,FALSE,TRUE,1,TRUE,FALSE,FALSE,0.170454545,0.454545455
308,308,Used,19135.8,2010,22463,black,Harley-Davidson,Touring,100,257,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
309,309,Used,3010.28,2005,34462,black,Harley-Davidson,Touring,100,137,Private Seller,FALSE,TRUE,1,FALSE,FALSE,FALSE,0.068181818,0.227272727
310,310,Used,3877,2013,1230,other,Harley-Davidson,Cruiser,100,2246,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0.391666667,0.833333333
311,311,Used,22114.02,2009,8084,red,Harley-Davidson,Touring,100,97,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
312,312,Used,4745.54,2008,81818,red,Harley-Davidson,Touring,9.7,1511,other,FALSE,TRUE,1,TRUE,FALSE,FALSE,0.802473958,0.758333333
313,313,Used,1313.78,2002,33000,black,Honda,Cruiser,100,247,Private Seller,TRUE,FALSE,2,FALSE,FALSE,FALSE,0.476666667,0.91
314,314,Used,8899.37,2007,16000,blue,Harley-Davidson,Cruiser,100,1082,Private Seller,TRUE,FALSE,1,FALSE,FALSE,FALSE,0.468181818,0.602272727
315,315,Used,8022.15,1999,27095,blue,Harley-Davidson,Standard,9.8,3280,other,FALSE,TRUE,1,FALSE,FALSE,FALSE,0.354166667,0.620833333
316,316,Used,12645.82,2008,15027,other,Harley-Davidson,Touring,100,21,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
317,317,Used,10941,1958,11,white,Harley-Davidson,Cruiser,100,30,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
318,318,Used,863.88,1985,15607,blue,Honda,Sport Bike,100,204,Owner,TRUE,TRUE,2,FALSE,FALSE,FALSE,0.357954545,0.463636364
319,319,Used,15844.51,2009,7700,red,Harley-Davidson,Touring,100,383,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
320,320,Used,21666.59,2016,9663,black,Harley-Davidson,Cruiser,100,297819,other,FALSE,TRUE,2,FALSE,FALSE,TRUE,0.493181818,0.727272727
321,321,Used,18726.59,2015,2810,black,Harley-Davidson,Cruiser,100,910,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
322,322,New,14284.33,2016,330,blue,Harley-Davidson,Touring,9.3,1069,Private Seller,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
323,323,Used,15581.53,2006,42054,black,Harley-Davidson,Touring,96,210,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
324,324,Used,9802.92,2012,6051,black,Harley-Davidson,Cruiser,100,583,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
325,325,New,26109.6,2017,2,other,BMW,Touring,100,446,other,TRUE,FALSE,0,FALSE,FALSE,TRUE,0,0
326,326,Used,11939.98,2009,7350,black,Harley-Davidson,Other,100,58,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
327,327,Used,9957.82,2006,3850,blue,Harley-Davidson,Touring,100,204,Private Seller,FALSE,TRUE,1,TRUE,FALSE,FALSE,0.170454545,0.454545455
328,328,Used,19135.8,2010,22463,black,Harley-Davidson,Touring,100,257,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
329,329,Used,3010.28,2005,34462,black,Harley-Davidson,Touring,100,137,Private Seller,FALSE,TRUE,1,FALSE,FALSE,FALSE,0.068181818,0.227272727
330,330,Used,3877,2013,1230,other,Harley-Davidson,Cruiser,100,2246,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0.391666667,0.833333333
331,331,Used,22114.02,2009,8084,red,Harley-Davidson,Touring,100,97,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
332,332,Used,4745.54,2008,81818,red,Harley-Davidson,Touring,9.7,1511,other,FALSE,TRUE,1,TRUE,FALSE,FALSE,0.802473958,0.758333333
333,333,Used,3248.55,2007,5400,blue,Suzuki,Touring,100,23,Private Seller,TRUE,FALSE,1,FALSE,FALSE,FALSE,0.6,1
334,334,Used,12645.82,2008,15027,other,Harley-Davidson,Touring,100,21,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
335,335,Used,10941,1958,11,white,Harley-Davidson,Cruiser,100,30,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
336,336,Used,11326.21,2005,20776,blue,Harley-Davidson,Cruiser,100,297819,other,FALSE,TRUE,0,TRUE,FALSE,TRUE,0.466666667,0.55
337,337,Used,10382,2015,18083,black,Harley-Davidson,Cruiser,100,297819,other,FALSE,TRUE,1,FALSE,FALSE,FALSE,1,1
338,338,Used,1600.15,1979,99999,black,Kawasaki,Standard,9.9,42714,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
339,339,Used,27293.29,2016,12975,red,Harley-Davidson,Touring,100,253,other,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
340,340,Used,16353.4,2009,28563,other,Harley-Davidson,Touring,8.9,840,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
341,341,Used,3049.33,1979,50,black,Harley-Davidson,Custom,100,868,Private Seller,TRUE,TRUE,0,FALSE,FALSE,FALSE,0.16,0.54
342,342,Used,36564.65,2015,7385,other,Harley-Davidson,Touring,100,1016,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
343,343,Used,4081.49,2001,20210,red,Harley-Davidson,Cruiser,100,225,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0.8,0.75
344,344,Used,10858.74,2007,30974,black,Harley-Davidson,Touring,100,297819,other,FALSE,TRUE,2,FALSE,FALSE,TRUE,0.783333333,0.833333333
345,345,Used,28228.75,2013,6800,black,Harley-Davidson,Other,100,1203,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
346,346,Used,9094.86,1970,9766,blue,Harley-Davidson,Cruiser,100,250,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0.4,0.425
347,347,Used,27432.17,2015,10205,other,Harley-Davidson,Touring,8.8,101,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
348,348,Used,6613.86,2002,39341,red,Harley-Davidson,Touring,100,297819,other,FALSE,TRUE,2,FALSE,FALSE,FALSE,0.783333333,0.833333333
349,349,Used,3969,2012,11718,black,Harley-Davidson,Cruiser,100,297819,other,FALSE,TRUE,1,FALSE,FALSE,FALSE,0.222222222,0.5
350,350,Used,9530.68,2014,8500,black,Harley-Davidson,Cruiser,100,15,Private Seller,TRUE,TRUE,1,TRUE,FALSE,FALSE,1,0.78
351,351,Used,31793.52,2009,8500,black,Harley-Davidson,Touring,100,123,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
352,352,Used,5379.12,2006,19700,blue,Harley-Davidson,Touring,100,58,Private Seller,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
353,353,New,6315.94,2017,0,blue,Yamaha,Dual-Purpose,9.2,5605,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
354,354,Used,3985.74,1973,50,blue,BMW,Other,100,30,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0.283333333,0.566666667
355,355,Used,15860.74,2014,4131,black,Harley-Davidson,Touring,100,253,other,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
356,356,Used,3422.36,2005,61140,blue,Harley-Davidson,Standard,9.8,3280,other,TRUE,FALSE,1,FALSE,FALSE,FALSE,0.354166667,0.620833333
357,357,Used,21018.94,2004,669,other,Harley-Davidson,Touring,96,210,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
358,358,Used,17.94,2014,5464,white,Harley-Davidson,Cruiser,100,117,other,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
359,359,Used,9623.39,2008,7700,black,Harley-Davidson,Touring,100,45,Private Seller,FALSE,TRUE,1,FALSE,FALSE,FALSE,0.341666667,0.716666667
360,360,New,16105,2018,10,white,BMW,Standard,100,12,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
361,361,Used,17889.07,2000,24553,blue,Harley-Davidson,Touring,100,297819,other,FALSE,TRUE,2,FALSE,FALSE,TRUE,0.525,0.6
362,362,Used,6472.03,2006,40000,blue,Harley-Davidson,Touring,100,3,Private Seller,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
363,363,Used,8717.04,2016,3281,green,Harley-Davidson,Cruiser,100,29,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
364,364,Used,6800.13,2003,21890,other,Harley-Davidson,Touring,100,857,Private Seller,TRUE,FALSE,1,FALSE,FALSE,FALSE,0.414814815,0.67962963
365,365,Used,3175.67,2002,12500,black,Harley-Davidson,Cruiser,100,41,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
366,366,Used,4236.89,2003,47132,black,Harley-Davidson,Touring,100,1028,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
